packet_id,packet_type,source_gui,dest_gui,path,hop_count,started_at,delivered_at,delay
7938,SENSOR_DATA,22,1,22->11->1,2,1178.607701,1178.607863,0.000162
7954,SENSOR_DATA,13,1,13->23->22->11->1,4,1180.598362,1180.598671,0.000309
7969,SENSOR_DATA,10,1,10->0->1,2,1182.081586,1182.081765,0.000179
7975,SENSOR_DATA,33,1,33->32->22->11->1,4,1182.598748,1182.599067,0.000319
7978,SENSOR_DATA,23,1,23->22->11->1,3,1182.787308,1182.787542,0.000234
7999,SENSOR_DATA,0,1,0->1,1,1184.741474,1184.741564,0.000090
8016,SENSOR_DATA,32,1,32->22->11->1,3,1186.965071,1186.965310,0.000239
8018,SENSOR_DATA,11,1,11->1,1,1186.999538,1186.999617,0.000079
8027,SENSOR_DATA,2,1,2->1,1,1187.907825,1187.907891,0.000066
8026,SENSOR_DATA,12,1,12->11->1,2,1187.907773,1187.907899,0.000125
8035,SENSOR_DATA,3,1,3->2->1,2,1188.527649,1188.527781,0.000132
8036,SENSOR_DATA,22,1,22->11->1,2,1188.607701,1188.607863,0.000162
8052,SENSOR_DATA,13,1,13->23->22->11->1,4,1190.598362,1190.598671,0.000309
8067,SENSOR_DATA,10,1,10->0->1,2,1192.081586,1192.081765,0.000179
8073,SENSOR_DATA,33,1,33->32->22->11->1,4,1192.598748,1192.599067,0.000319
8076,SENSOR_DATA,23,1,23->22->11->1,3,1192.787308,1192.787542,0.000234
8097,SENSOR_DATA,0,1,0->1,1,1194.741474,1194.741564,0.000090
8114,SENSOR_DATA,32,1,32->22->11->1,3,1196.965071,1196.965310,0.000239
8116,SENSOR_DATA,11,1,11->1,1,1196.999538,1196.999617,0.000079
8125,SENSOR_DATA,2,1,2->1,1,1197.907825,1197.907891,0.000066
8124,SENSOR_DATA,12,1,12->11->1,2,1197.907773,1197.907899,0.000125
8133,SENSOR_DATA,3,1,3->2->1,2,1198.527649,1198.527781,0.000132
8134,SENSOR_DATA,22,1,22->11->1,2,1198.607701,1198.607863,0.000162
8150,SENSOR_DATA,13,1,13->23->22->11->1,4,1200.598362,1200.598671,0.000309
8165,SENSOR_DATA,10,1,10->0->1,2,1202.081586,1202.081765,0.000179
8171,SENSOR_DATA,33,1,33->32->22->11->1,4,1202.598748,1202.599067,0.000319
8174,SENSOR_DATA,23,1,23->22->11->1,3,1202.787308,1202.787542,0.000234
8195,SENSOR_DATA,0,1,0->1,1,1204.741474,1204.741564,0.000090
8212,SENSOR_DATA,32,1,32->22->11->1,3,1206.965071,1206.965310,0.000239
8214,SENSOR_DATA,11,1,11->1,1,1206.999538,1206.999617,0.000079
8223,SENSOR_DATA,2,1,2->1,1,1207.907825,1207.907891,0.000066
8222,SENSOR_DATA,12,1,12->11->1,2,1207.907773,1207.907899,0.000125
8231,SENSOR_DATA,3,1,3->2->1,2,1208.527649,1208.527781,0.000132
8232,SENSOR_DATA,22,1,22->11->1,2,1208.607701,1208.607863,0.000162
8248,SENSOR_DATA,13,1,13->23->22->11->1,4,1210.598362,1210.598671,0.000309
8263,SENSOR_DATA,10,1,10->0->1,2,1212.081586,1212.081765,0.000179
8269,SENSOR_DATA,33,1,33->32->22->11->1,4,1212.598748,1212.599067,0.000319
8272,SENSOR_DATA,23,1,23->22->11->1,3,1212.787308,1212.787542,0.000234
8293,SENSOR_DATA,0,1,0->1,1,1214.741474,1214.741564,0.000090
8310,SENSOR_DATA,32,1,32->22->11->1,3,1216.965071,1216.965310,0.000239
8312,SENSOR_DATA,11,1,11->1,1,1216.999538,1216.999617,0.000079
8321,SENSOR_DATA,2,1,2->1,1,1217.907825,1217.907891,0.000066
8320,SENSOR_DATA,12,1,12->11->1,2,1217.907773,1217.907899,0.000125
8329,SENSOR_DATA,3,1,3->2->1,2,1218.527649,1218.527781,0.000132
8330,SENSOR_DATA,22,1,22->11->1,2,1218.607701,1218.607863,0.000162
8346,SENSOR_DATA,13,1,13->23->22->11->1,4,1220.598362,1220.598671,0.000309
8361,SENSOR_DATA,10,1,10->0->1,2,1222.081586,1222.081765,0.000179
8367,SENSOR_DATA,33,1,33->32->22->11->1,4,1222.598748,1222.599067,0.000319
8370,SENSOR_DATA,23,1,23->22->11->1,3,1222.787308,1222.787542,0.000234
8391,SENSOR_DATA,0,1,0->1,1,1224.741474,1224.741564,0.000090
8408,SENSOR_DATA,32,1,32->22->11->1,3,1226.965071,1226.965310,0.000239
8410,SENSOR_DATA,11,1,11->1,1,1226.999538,1226.999617,0.000079
8419,SENSOR_DATA,2,1,2->1,1,1227.907825,1227.907891,0.000066
8418,SENSOR_DATA,12,1,12->11->1,2,1227.907773,1227.907899,0.000125
8427,SENSOR_DATA,3,1,3->2->1,2,1228.527649,1228.527781,0.000132
8428,SENSOR_DATA,22,1,22->11->1,2,1228.607701,1228.607863,0.000162
8444,SENSOR_DATA,13,1,13->23->22->11->1,4,1230.598362,1230.598671,0.000309
8459,SENSOR_DATA,10,1,10->0->1,2,1232.081586,1232.081765,0.000179
8465,SENSOR_DATA,33,1,33->32->22->11->1,4,1232.598748,1232.599067,0.000319
8468,SENSOR_DATA,23,1,23->22->11->1,3,1232.787308,1232.787542,0.000234
8489,SENSOR_DATA,0,1,0->1,1,1234.741474,1234.741564,0.000090
8506,SENSOR_DATA,32,1,32->22->11->1,3,1236.965071,1236.965310,0.000239
8508,SENSOR_DATA,11,1,11->1,1,1236.999538,1236.999617,0.000079
8517,SENSOR_DATA,2,1,2->1,1,1237.907825,1237.907891,0.000066
8516,SENSOR_DATA,12,1,12->11->1,2,1237.907773,1237.907899,0.000125
8525,SENSOR_DATA,3,1,3->2->1,2,1238.527649,1238.527781,0.000132
8526,SENSOR_DATA,22,1,22->11->1,2,1238.607701,1238.607863,0.000162
8542,SENSOR_DATA,13,1,13->23->22->11->1,4,1240.598362,1240.598671,0.000309
8557,SENSOR_DATA,10,1,10->0->1,2,1242.081586,1242.081765,0.000179
8563,SENSOR_DATA,33,1,33->32->22->11->1,4,1242.598748,1242.599067,0.000319
8566,SENSOR_DATA,23,1,23->22->11->1,3,1242.787308,1242.787542,0.000234
8587,SENSOR_DATA,0,1,0->1,1,1244.741474,1244.741564,0.000090
8604,SENSOR_DATA,32,1,32->22->11->1,3,1246.965071,1246.965310,0.000239
8606,SENSOR_DATA,11,1,11->1,1,1246.999538,1246.999617,0.000079
8615,SENSOR_DATA,2,1,2->1,1,1247.907825,1247.907891,0.000066
8614,SENSOR_DATA,12,1,12->11->1,2,1247.907773,1247.907899,0.000125
8623,SENSOR_DATA,3,1,3->2->1,2,1248.527649,1248.527781,0.000132
8624,SENSOR_DATA,22,1,22->11->1,2,1248.607701,1248.607863,0.000162
8640,SENSOR_DATA,13,1,13->23->22->11->1,4,1250.598362,1250.598671,0.000309
8655,SENSOR_DATA,10,1,10->0->1,2,1252.081586,1252.081765,0.000179
8661,SENSOR_DATA,33,1,33->32->22->11->1,4,1252.598748,1252.599067,0.000319
8664,SENSOR_DATA,23,1,23->22->11->1,3,1252.787308,1252.787542,0.000234
8685,SENSOR_DATA,0,1,0->1,1,1254.741474,1254.741564,0.000090
8702,SENSOR_DATA,32,1,32->22->11->1,3,1256.965071,1256.965310,0.000239
8704,SENSOR_DATA,11,1,11->1,1,1256.999538,1256.999617,0.000079
8713,SENSOR_DATA,2,1,2->1,1,1257.907825,1257.907891,0.000066
8712,SENSOR_DATA,12,1,12->11->1,2,1257.907773,1257.907899,0.000125
8721,SENSOR_DATA,3,1,3->2->1,2,1258.527649,1258.527781,0.000132
8722,SENSOR_DATA,22,1,22->11->1,2,1258.607701,1258.607863,0.000162
8738,SENSOR_DATA,13,1,13->23->22->11->1,4,1260.598362,1260.598671,0.000309
8753,SENSOR_DATA,10,1,10->0->1,2,1262.081586,1262.081765,0.000179
8759,SENSOR_DATA,33,1,33->32->22->11->1,4,1262.598748,1262.599067,0.000319
8762,SENSOR_DATA,23,1,23->22->11->1,3,1262.787308,1262.787542,0.000234
8783,SENSOR_DATA,0,1,0->1,1,1264.741474,1264.741564,0.000090
8800,SENSOR_DATA,32,1,32->22->11->1,3,1266.965071,1266.965310,0.000239
8802,SENSOR_DATA,11,1,11->1,1,1266.999538,1266.999617,0.000079
8811,SENSOR_DATA,2,1,2->1,1,1267.907825,1267.907891,0.000066
8810,SENSOR_DATA,12,1,12->11->1,2,1267.907773,1267.907899,0.000125
8819,SENSOR_DATA,3,1,3->2->1,2,1268.527649,1268.527781,0.000132
8820,SENSOR_DATA,22,1,22->11->1,2,1268.607701,1268.607863,0.000162
8836,SENSOR_DATA,13,1,13->23->22->11->1,4,1270.598362,1270.598671,0.000309
8851,SENSOR_DATA,10,1,10->0->1,2,1272.081586,1272.081765,0.000179
8857,SENSOR_DATA,33,1,33->32->22->11->1,4,1272.598748,1272.599067,0.000319
8860,SENSOR_DATA,23,1,23->22->11->1,3,1272.787308,1272.787542,0.000234
8881,SENSOR_DATA,0,1,0->1,1,1274.741474,1274.741564,0.000090
8898,SENSOR_DATA,32,1,32->22->11->1,3,1276.965071,1276.965310,0.000239
8900,SENSOR_DATA,11,1,11->1,1,1276.999538,1276.999617,0.000079
8909,SENSOR_DATA,2,1,2->1,1,1277.907825,1277.907891,0.000066
8908,SENSOR_DATA,12,1,12->11->1,2,1277.907773,1277.907899,0.000125
8917,SENSOR_DATA,3,1,3->2->1,2,1278.527649,1278.527781,0.000132
8918,SENSOR_DATA,22,1,22->11->1,2,1278.607701,1278.607863,0.000162
8934,SENSOR_DATA,13,1,13->23->22->11->1,4,1280.598362,1280.598671,0.000309
8949,SENSOR_DATA,10,1,10->0->1,2,1282.081586,1282.081765,0.000179
8955,SENSOR_DATA,33,1,33->32->22->11->1,4,1282.598748,1282.599067,0.000319
8958,SENSOR_DATA,23,1,23->22->11->1,3,1282.787308,1282.787542,0.000234
8979,SENSOR_DATA,0,1,0->1,1,1284.741474,1284.741564,0.000090
8996,SENSOR_DATA,32,1,32->22->11->1,3,1286.965071,1286.965310,0.000239
8998,SENSOR_DATA,11,1,11->1,1,1286.999538,1286.999617,0.000079
9007,SENSOR_DATA,2,1,2->1,1,1287.907825,1287.907891,0.000066
9006,SENSOR_DATA,12,1,12->11->1,2,1287.907773,1287.907899,0.000125
9015,SENSOR_DATA,3,1,3->2->1,2,1288.527649,1288.527781,0.000132
9016,SENSOR_DATA,22,1,22->11->1,2,1288.607701,1288.607863,0.000162
9032,SENSOR_DATA,13,1,13->23->22->11->1,4,1290.598362,1290.598671,0.000309
9047,SENSOR_DATA,10,1,10->0->1,2,1292.081586,1292.081765,0.000179
9053,SENSOR_DATA,33,1,33->32->22->11->1,4,1292.598748,1292.599067,0.000319
9056,SENSOR_DATA,23,1,23->22->11->1,3,1292.787308,1292.787542,0.000234
9077,SENSOR_DATA,0,1,0->1,1,1294.741474,1294.741564,0.000090
9094,SENSOR_DATA,32,1,32->22->11->1,3,1296.965071,1296.965310,0.000239
9096,SENSOR_DATA,11,1,11->1,1,1296.999538,1296.999617,0.000079
9105,SENSOR_DATA,2,1,2->1,1,1297.907825,1297.907891,0.000066
9104,SENSOR_DATA,12,1,12->11->1,2,1297.907773,1297.907899,0.000125
9113,SENSOR_DATA,3,1,3->2->1,2,1298.527649,1298.527781,0.000132
9114,SENSOR_DATA,22,1,22->11->1,2,1298.607701,1298.607863,0.000162
9130,SENSOR_DATA,13,1,13->23->22->11->1,4,1300.598362,1300.598671,0.000309
9145,SENSOR_DATA,10,1,10->0->1,2,1302.081586,1302.081765,0.000179
9151,SENSOR_DATA,33,1,33->32->22->11->1,4,1302.598748,1302.599067,0.000319
9154,SENSOR_DATA,23,1,23->22->11->1,3,1302.787308,1302.787542,0.000234
9175,SENSOR_DATA,0,1,0->1,1,1304.741474,1304.741564,0.000090
9192,SENSOR_DATA,32,1,32->22->11->1,3,1306.965071,1306.965310,0.000239
9194,SENSOR_DATA,11,1,11->1,1,1306.999538,1306.999617,0.000079
9203,SENSOR_DATA,2,1,2->1,1,1307.907825,1307.907891,0.000066
9202,SENSOR_DATA,12,1,12->11->1,2,1307.907773,1307.907899,0.000125
9211,SENSOR_DATA,3,1,3->2->1,2,1308.527649,1308.527781,0.000132
9212,SENSOR_DATA,22,1,22->11->1,2,1308.607701,1308.607863,0.000162
9228,SENSOR_DATA,13,1,13->23->22->11->1,4,1310.598362,1310.598671,0.000309
9243,SENSOR_DATA,10,1,10->0->1,2,1312.081586,1312.081765,0.000179
9249,SENSOR_DATA,33,1,33->32->22->11->1,4,1312.598748,1312.599067,0.000319
9252,SENSOR_DATA,23,1,23->22->11->1,3,1312.787308,1312.787542,0.000234
9273,SENSOR_DATA,0,1,0->1,1,1314.741474,1314.741564,0.000090
9290,SENSOR_DATA,32,1,32->22->11->1,3,1316.965071,1316.965310,0.000239
9292,SENSOR_DATA,11,1,11->1,1,1316.999538,1316.999617,0.000079
9301,SENSOR_DATA,2,1,2->1,1,1317.907825,1317.907891,0.000066
9300,SENSOR_DATA,12,1,12->11->1,2,1317.907773,1317.907899,0.000125
9309,SENSOR_DATA,3,1,3->2->1,2,1318.527649,1318.527781,0.000132
9310,SENSOR_DATA,22,1,22->11->1,2,1318.607701,1318.607863,0.000162
9326,SENSOR_DATA,13,1,13->23->22->11->1,4,1320.598362,1320.598671,0.000309
9341,SENSOR_DATA,10,1,10->0->1,2,1322.081586,1322.081765,0.000179
9347,SENSOR_DATA,33,1,33->32->22->11->1,4,1322.598748,1322.599067,0.000319
9350,SENSOR_DATA,23,1,23->22->11->1,3,1322.787308,1322.787542,0.000234
9371,SENSOR_DATA,0,1,0->1,1,1324.741474,1324.741564,0.000090
9388,SENSOR_DATA,32,1,32->22->11->1,3,1326.965071,1326.965310,0.000239
9390,SENSOR_DATA,11,1,11->1,1,1326.999538,1326.999617,0.000079
9399,SENSOR_DATA,2,1,2->1,1,1327.907825,1327.907891,0.000066
9398,SENSOR_DATA,12,1,12->11->1,2,1327.907773,1327.907899,0.000125
9407,SENSOR_DATA,3,1,3->2->1,2,1328.527649,1328.527781,0.000132
9408,SENSOR_DATA,22,1,22->11->1,2,1328.607701,1328.607863,0.000162
9424,SENSOR_DATA,13,1,13->23->22->11->1,4,1330.598362,1330.598671,0.000309
9439,SENSOR_DATA,10,1,10->0->1,2,1332.081586,1332.081765,0.000179
9445,SENSOR_DATA,33,1,33->32->22->11->1,4,1332.598748,1332.599067,0.000319
9448,SENSOR_DATA,23,1,23->22->11->1,3,1332.787308,1332.787542,0.000234
9469,SENSOR_DATA,0,1,0->1,1,1334.741474,1334.741564,0.000090
9486,SENSOR_DATA,32,1,32->22->11->1,3,1336.965071,1336.965310,0.000239
9488,SENSOR_DATA,11,1,11->1,1,1336.999538,1336.999617,0.000079
9497,SENSOR_DATA,2,1,2->1,1,1337.907825,1337.907891,0.000066
9496,SENSOR_DATA,12,1,12->11->1,2,1337.907773,1337.907899,0.000125
9505,SENSOR_DATA,3,1,3->2->1,2,1338.527649,1338.527781,0.000132
9506,SENSOR_DATA,22,1,22->11->1,2,1338.607701,1338.607863,0.000162
9522,SENSOR_DATA,13,1,13->23->22->11->1,4,1340.598362,1340.598671,0.000309
9537,SENSOR_DATA,10,1,10->0->1,2,1342.081586,1342.081765,0.000179
9543,SENSOR_DATA,33,1,33->32->22->11->1,4,1342.598748,1342.599067,0.000319
9546,SENSOR_DATA,23,1,23->22->11->1,3,1342.787308,1342.787542,0.000234
9567,SENSOR_DATA,0,1,0->1,1,1344.741474,1344.741564,0.000090
9584,SENSOR_DATA,32,1,32->22->11->1,3,1346.965071,1346.965310,0.000239
9586,SENSOR_DATA,11,1,11->1,1,1346.999538,1346.999617,0.000079
9595,SENSOR_DATA,2,1,2->1,1,1347.907825,1347.907891,0.000066
9594,SENSOR_DATA,12,1,12->11->1,2,1347.907773,1347.907899,0.000125
9603,SENSOR_DATA,3,1,3->2->1,2,1348.527649,1348.527781,0.000132
9604,SENSOR_DATA,22,1,22->11->1,2,1348.607701,1348.607863,0.000162
9620,SENSOR_DATA,13,1,13->23->22->11->1,4,1350.598362,1350.598671,0.000309
9635,SENSOR_DATA,10,1,10->0->1,2,1352.081586,1352.081765,0.000179
9641,SENSOR_DATA,33,1,33->32->22->11->1,4,1352.598748,1352.599067,0.000319
9644,SENSOR_DATA,23,1,23->22->11->1,3,1352.787308,1352.787542,0.000234
9665,SENSOR_DATA,0,1,0->1,1,1354.741474,1354.741564,0.000090
9682,SENSOR_DATA,32,1,32->22->11->1,3,1356.965071,1356.965310,0.000239
9684,SENSOR_DATA,11,1,11->1,1,1356.999538,1356.999617,0.000079
9693,SENSOR_DATA,2,1,2->1,1,1357.907825,1357.907891,0.000066
9692,SENSOR_DATA,12,1,12->11->1,2,1357.907773,1357.907899,0.000125
9701,SENSOR_DATA,3,1,3->2->1,2,1358.527649,1358.527781,0.000132
9702,SENSOR_DATA,22,1,22->11->1,2,1358.607701,1358.607863,0.000162
9718,SENSOR_DATA,13,1,13->23->22->11->1,4,1360.598362,1360.598671,0.000309
9733,SENSOR_DATA,10,1,10->0->1,2,1362.081586,1362.081765,0.000179
9739,SENSOR_DATA,33,1,33->32->22->11->1,4,1362.598748,1362.599067,0.000319
9742,SENSOR_DATA,23,1,23->22->11->1,3,1362.787308,1362.787542,0.000234
9763,SENSOR_DATA,0,1,0->1,1,1364.741474,1364.741564,0.000090
9780,SENSOR_DATA,32,1,32->22->11->1,3,1366.965071,1366.965310,0.000239
9782,SENSOR_DATA,11,1,11->1,1,1366.999538,1366.999617,0.000079
9791,SENSOR_DATA,2,1,2->1,1,1367.907825,1367.907891,0.000066
9790,SENSOR_DATA,12,1,12->11->1,2,1367.907773,1367.907899,0.000125
9799,SENSOR_DATA,3,1,3->2->1,2,1368.527649,1368.527781,0.000132
9800,SENSOR_DATA,22,1,22->11->1,2,1368.607701,1368.607863,0.000162
9816,SENSOR_DATA,13,1,13->23->22->11->1,4,1370.598362,1370.598671,0.000309
9831,SENSOR_DATA,10,1,10->0->1,2,1372.081586,1372.081765,0.000179
9837,SENSOR_DATA,33,1,33->32->22->11->1,4,1372.598748,1372.599067,0.000319
9840,SENSOR_DATA,23,1,23->22->11->1,3,1372.787308,1372.787542,0.000234
9861,SENSOR_DATA,0,1,0->1,1,1374.741474,1374.741564,0.000090
9878,SENSOR_DATA,32,1,32->22->11->1,3,1376.965071,1376.965310,0.000239
9880,SENSOR_DATA,11,1,11->1,1,1376.999538,1376.999617,0.000079
9889,SENSOR_DATA,2,1,2->1,1,1377.907825,1377.907891,0.000066
9888,SENSOR_DATA,12,1,12->11->1,2,1377.907773,1377.907899,0.000125
9897,SENSOR_DATA,3,1,3->2->1,2,1378.527649,1378.527781,0.000132
9898,SENSOR_DATA,22,1,22->11->1,2,1378.607701,1378.607863,0.000162
9914,SENSOR_DATA,13,1,13->23->22->11->1,4,1380.598362,1380.598671,0.000309
9929,SENSOR_DATA,10,1,10->0->1,2,1382.081586,1382.081765,0.000179
9935,SENSOR_DATA,33,1,33->32->22->11->1,4,1382.598748,1382.599067,0.000319
9938,SENSOR_DATA,23,1,23->22->11->1,3,1382.787308,1382.787542,0.000234
9959,SENSOR_DATA,0,1,0->1,1,1384.741474,1384.741564,0.000090
9976,SENSOR_DATA,32,1,32->22->11->1,3,1386.965071,1386.965310,0.000239
9978,SENSOR_DATA,11,1,11->1,1,1386.999538,1386.999617,0.000079
9987,SENSOR_DATA,2,1,2->1,1,1387.907825,1387.907891,0.000066
9986,SENSOR_DATA,12,1,12->11->1,2,1387.907773,1387.907899,0.000125
9995,SENSOR_DATA,3,1,3->2->1,2,1388.527649,1388.527781,0.000132
9996,SENSOR_DATA,22,1,22->11->1,2,1388.607701,1388.607863,0.000162
10012,SENSOR_DATA,13,1,13->23->22->11->1,4,1390.598362,1390.598671,0.000309
10027,SENSOR_DATA,10,1,10->0->1,2,1392.081586,1392.081765,0.000179
10033,SENSOR_DATA,33,1,33->32->22->11->1,4,1392.598748,1392.599067,0.000319
10036,SENSOR_DATA,23,1,23->22->11->1,3,1392.787308,1392.787542,0.000234
10057,SENSOR_DATA,0,1,0->1,1,1394.741474,1394.741564,0.000090
10074,SENSOR_DATA,32,1,32->22->11->1,3,1396.965071,1396.965310,0.000239
10076,SENSOR_DATA,11,1,11->1,1,1396.999538,1396.999617,0.000079
10085,SENSOR_DATA,2,1,2->1,1,1397.907825,1397.907891,0.000066
10084,SENSOR_DATA,12,1,12->11->1,2,1397.907773,1397.907899,0.000125
10093,SENSOR_DATA,3,1,3->2->1,2,1398.527649,1398.527781,0.000132
10094,SENSOR_DATA,22,1,22->11->1,2,1398.607701,1398.607863,0.000162
10110,SENSOR_DATA,13,1,13->23->22->11->1,4,1400.598362,1400.598671,0.000309
10125,SENSOR_DATA,10,1,10->0->1,2,1402.081586,1402.081765,0.000179
10131,SENSOR_DATA,33,1,33->32->22->11->1,4,1402.598748,1402.599067,0.000319
10134,SENSOR_DATA,23,1,23->22->11->1,3,1402.787308,1402.787542,0.000234
10155,SENSOR_DATA,0,1,0->1,1,1404.741474,1404.741564,0.000090
10172,SENSOR_DATA,32,1,32->22->11->1,3,1406.965071,1406.965310,0.000239
10174,SENSOR_DATA,11,1,11->1,1,1406.999538,1406.999617,0.000079
10183,SENSOR_DATA,2,1,2->1,1,1407.907825,1407.907891,0.000066
10182,SENSOR_DATA,12,1,12->11->1,2,1407.907773,1407.907899,0.000125
10191,SENSOR_DATA,3,1,3->2->1,2,1408.527649,1408.527781,0.000132
10192,SENSOR_DATA,22,1,22->11->1,2,1408.607701,1408.607863,0.000162
10208,SENSOR_DATA,13,1,13->23->22->11->1,4,1410.598362,1410.598671,0.000309
10223,SENSOR_DATA,10,1,10->0->1,2,1412.081586,1412.081765,0.000179
10229,SENSOR_DATA,33,1,33->32->22->11->1,4,1412.598748,1412.599067,0.000319
10232,SENSOR_DATA,23,1,23->22->11->1,3,1412.787308,1412.787542,0.000234
10253,SENSOR_DATA,0,1,0->1,1,1414.741474,1414.741564,0.000090
10270,SENSOR_DATA,32,1,32->22->11->1,3,1416.965071,1416.965310,0.000239
10272,SENSOR_DATA,11,1,11->1,1,1416.999538,1416.999617,0.000079
10281,SENSOR_DATA,2,1,2->1,1,1417.907825,1417.907891,0.000066
10280,SENSOR_DATA,12,1,12->11->1,2,1417.907773,1417.907899,0.000125
10289,SENSOR_DATA,3,1,3->2->1,2,1418.527649,1418.527781,0.000132
10290,SENSOR_DATA,22,1,22->11->1,2,1418.607701,1418.607863,0.000162
10306,SENSOR_DATA,13,1,13->23->22->11->1,4,1420.598362,1420.598671,0.000309
10321,SENSOR_DATA,10,1,10->0->1,2,1422.081586,1422.081765,0.000179
10327,SENSOR_DATA,33,1,33->32->22->11->1,4,1422.598748,1422.599067,0.000319
10330,SENSOR_DATA,23,1,23->22->11->1,3,1422.787308,1422.787542,0.000234
10351,SENSOR_DATA,0,1,0->1,1,1424.741474,1424.741564,0.000090
10368,SENSOR_DATA,32,1,32->22->11->1,3,1426.965071,1426.965310,0.000239
10370,SENSOR_DATA,11,1,11->1,1,1426.999538,1426.999617,0.000079
10379,SENSOR_DATA,2,1,2->1,1,1427.907825,1427.907891,0.000066
10378,SENSOR_DATA,12,1,12->11->1,2,1427.907773,1427.907899,0.000125
10387,SENSOR_DATA,3,1,3->2->1,2,1428.527649,1428.527781,0.000132
10388,SENSOR_DATA,22,1,22->11->1,2,1428.607701,1428.607863,0.000162
10404,SENSOR_DATA,13,1,13->23->22->11->1,4,1430.598362,1430.598671,0.000309
10419,SENSOR_DATA,10,1,10->0->1,2,1432.081586,1432.081765,0.000179
10425,SENSOR_DATA,33,1,33->32->22->11->1,4,1432.598748,1432.599067,0.000319
10428,SENSOR_DATA,23,1,23->22->11->1,3,1432.787308,1432.787542,0.000234
10449,SENSOR_DATA,0,1,0->1,1,1434.741474,1434.741564,0.000090
10466,SENSOR_DATA,32,1,32->22->11->1,3,1436.965071,1436.965310,0.000239
10468,SENSOR_DATA,11,1,11->1,1,1436.999538,1436.999617,0.000079
10477,SENSOR_DATA,2,1,2->1,1,1437.907825,1437.907891,0.000066
10476,SENSOR_DATA,12,1,12->11->1,2,1437.907773,1437.907899,0.000125
10485,SENSOR_DATA,3,1,3->2->1,2,1438.527649,1438.527781,0.000132
10486,SENSOR_DATA,22,1,22->11->1,2,1438.607701,1438.607863,0.000162
10502,SENSOR_DATA,13,1,13->23->22->11->1,4,1440.598362,1440.598671,0.000309
10517,SENSOR_DATA,10,1,10->0->1,2,1442.081586,1442.081765,0.000179
10523,SENSOR_DATA,33,1,33->32->22->11->1,4,1442.598748,1442.599067,0.000319
10526,SENSOR_DATA,23,1,23->22->11->1,3,1442.787308,1442.787542,0.000234
10547,SENSOR_DATA,0,1,0->1,1,1444.741474,1444.741564,0.000090
10564,SENSOR_DATA,32,1,32->22->11->1,3,1446.965071,1446.965310,0.000239
10566,SENSOR_DATA,11,1,11->1,1,1446.999538,1446.999617,0.000079
10575,SENSOR_DATA,2,1,2->1,1,1447.907825,1447.907891,0.000066
10574,SENSOR_DATA,12,1,12->11->1,2,1447.907773,1447.907899,0.000125
10583,SENSOR_DATA,3,1,3->2->1,2,1448.527649,1448.527781,0.000132
10584,SENSOR_DATA,22,1,22->11->1,2,1448.607701,1448.607863,0.000162
10600,SENSOR_DATA,13,1,13->23->22->11->1,4,1450.598362,1450.598671,0.000309
10615,SENSOR_DATA,10,1,10->0->1,2,1452.081586,1452.081765,0.000179
10621,SENSOR_DATA,33,1,33->32->22->11->1,4,1452.598748,1452.599067,0.000319
10624,SENSOR_DATA,23,1,23->22->11->1,3,1452.787308,1452.787542,0.000234
10645,SENSOR_DATA,0,1,0->1,1,1454.741474,1454.741564,0.000090
10662,SENSOR_DATA,32,1,32->22->11->1,3,1456.965071,1456.965310,0.000239
10664,SENSOR_DATA,11,1,11->1,1,1456.999538,1456.999617,0.000079
10673,SENSOR_DATA,2,1,2->1,1,1457.907825,1457.907891,0.000066
10672,SENSOR_DATA,12,1,12->11->1,2,1457.907773,1457.907899,0.000125
10681,SENSOR_DATA,3,1,3->2->1,2,1458.527649,1458.527781,0.000132
10682,SENSOR_DATA,22,1,22->11->1,2,1458.607701,1458.607863,0.000162
10698,SENSOR_DATA,13,1,13->23->22->11->1,4,1460.598362,1460.598671,0.000309
10713,SENSOR_DATA,10,1,10->0->1,2,1462.081586,1462.081765,0.000179
10719,SENSOR_DATA,33,1,33->32->22->11->1,4,1462.598748,1462.599067,0.000319
10722,SENSOR_DATA,23,1,23->22->11->1,3,1462.787308,1462.787542,0.000234
10743,SENSOR_DATA,0,1,0->1,1,1464.741474,1464.741564,0.000090
10760,SENSOR_DATA,32,1,32->22->11->1,3,1466.965071,1466.965310,0.000239
10762,SENSOR_DATA,11,1,11->1,1,1466.999538,1466.999617,0.000079
10771,SENSOR_DATA,2,1,2->1,1,1467.907825,1467.907891,0.000066
10770,SENSOR_DATA,12,1,12->11->1,2,1467.907773,1467.907899,0.000125
10779,SENSOR_DATA,3,1,3->2->1,2,1468.527649,1468.527781,0.000132
10780,SENSOR_DATA,22,1,22->11->1,2,1468.607701,1468.607863,0.000162
10796,SENSOR_DATA,13,1,13->23->22->11->1,4,1470.598362,1470.598671,0.000309
10811,SENSOR_DATA,10,1,10->0->1,2,1472.081586,1472.081765,0.000179
10817,SENSOR_DATA,33,1,33->32->22->11->1,4,1472.598748,1472.599067,0.000319
10820,SENSOR_DATA,23,1,23->22->11->1,3,1472.787308,1472.787542,0.000234
10841,SENSOR_DATA,0,1,0->1,1,1474.741474,1474.741564,0.000090
10858,SENSOR_DATA,32,1,32->22->11->1,3,1476.965071,1476.965310,0.000239
10860,SENSOR_DATA,11,1,11->1,1,1476.999538,1476.999617,0.000079
