packet_type,source,dest,source_gui,dest_gui,created_at,delivered_at,base_delay,total_delay,tx_time,rx_time,processing_time,num_hops
SENSOR_DATA,"[12,2]","[0,254]",,1,878.607701,878.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,880.598362,880.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,882.081586,882.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,882.598748,882.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,882.787308,882.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,884.741474,884.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,886.965071,886.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,886.999538,886.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,887.907825,887.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,887.907773,887.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,888.527649,888.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,888.607701,888.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,890.598362,890.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,892.081586,892.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,892.598748,892.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,892.787308,892.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,894.741474,894.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,896.965071,896.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,896.999538,896.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,897.907825,897.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,897.907773,897.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,898.527649,898.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,898.607701,898.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,900.598362,900.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,902.081586,902.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,902.598748,902.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,902.787308,902.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,904.741474,904.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,906.965071,906.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,906.999538,906.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,907.907825,907.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,907.907773,907.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,908.527649,908.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,908.607701,908.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,910.598362,910.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,912.081586,912.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,912.598748,912.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,912.787308,912.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,914.741474,914.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,916.965071,916.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,916.999538,916.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,917.907825,917.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,917.907773,917.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,918.527649,918.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,918.607701,918.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,920.598362,920.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,922.081586,922.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,922.598748,922.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,922.787308,922.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,924.741474,924.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,926.965071,926.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,926.999538,926.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,927.907825,927.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,927.907773,927.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,928.527649,928.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,928.607701,928.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,930.598362,930.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,932.081586,932.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,932.598748,932.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,932.787308,932.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,934.741474,934.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,936.965071,936.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,936.999538,936.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,937.907825,937.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,937.907773,937.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,938.527649,938.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,938.607701,938.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,940.598362,940.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,942.081586,942.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,942.598748,942.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,942.787308,942.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,944.741474,944.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,946.965071,946.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,946.999538,946.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,947.907825,947.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,947.907773,947.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,948.527649,948.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,948.607701,948.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,950.598362,950.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,952.081586,952.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,952.598748,952.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,952.787308,952.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,954.741474,954.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,956.965071,956.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,956.999538,956.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,957.907825,957.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,957.907773,957.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,958.527649,958.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,958.607701,958.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,960.598362,960.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,962.081586,962.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,962.598748,962.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,962.787308,962.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,964.741474,964.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,966.965071,966.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,966.999538,966.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,967.907825,967.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,967.907773,967.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,968.527649,968.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,968.607701,968.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,970.598362,970.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,972.081586,972.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,972.598748,972.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,972.787308,972.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,974.741474,974.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,976.965071,976.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,976.999538,976.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,977.907825,977.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,977.907773,977.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,978.527649,978.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,978.607701,978.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,980.598362,980.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,982.081586,982.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,982.598748,982.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,982.787308,982.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,984.741474,984.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,986.965071,986.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,986.999538,986.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,987.907825,987.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,987.907773,987.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,988.527649,988.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,988.607701,988.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,990.598362,990.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,992.081586,992.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,992.598748,992.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,992.787308,992.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,994.741474,994.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,996.965071,996.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,996.999538,996.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,997.907825,997.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,997.907773,997.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,998.527649,998.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,998.607701,998.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1000.598362,1000.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1002.081586,1002.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1002.598748,1002.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1002.787308,1002.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1004.741474,1004.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1006.965071,1006.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1006.999538,1006.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1007.907825,1007.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1007.907773,1007.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1008.527649,1008.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1008.607701,1008.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1010.598362,1010.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1012.081586,1012.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1012.598748,1012.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1012.787308,1012.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1014.741474,1014.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1016.965071,1016.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1016.999538,1016.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1017.907825,1017.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1017.907773,1017.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1018.527649,1018.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1018.607701,1018.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1020.598362,1020.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1022.081586,1022.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1022.598748,1022.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1022.787308,1022.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1024.741474,1024.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1026.965071,1026.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1026.999538,1026.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1027.907825,1027.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1027.907773,1027.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1028.527649,1028.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1028.607701,1028.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1030.598362,1030.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1032.081586,1032.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1032.598748,1032.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1032.787308,1032.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1034.741474,1034.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1036.965071,1036.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1036.999538,1036.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1037.907825,1037.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1037.907773,1037.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1038.527649,1038.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1038.607701,1038.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1040.598362,1040.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1042.081586,1042.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1042.598748,1042.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1042.787308,1042.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1044.741474,1044.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1046.965071,1046.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1046.999538,1046.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1047.907825,1047.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1047.907773,1047.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1048.527649,1048.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1048.607701,1048.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1050.598362,1050.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1052.081586,1052.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1052.598748,1052.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1052.787308,1052.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1054.741474,1054.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1056.965071,1056.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1056.999538,1056.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1057.907825,1057.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1057.907773,1057.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1058.527649,1058.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1058.607701,1058.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1060.598362,1060.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1062.081586,1062.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1062.598748,1062.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1062.787308,1062.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1064.741474,1064.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1066.965071,1066.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1066.999538,1066.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1067.907825,1067.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1067.907773,1067.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1068.527649,1068.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1068.607701,1068.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1070.598362,1070.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1072.081586,1072.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1072.598748,1072.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
